glucose_uptake,oxygen_uptake,ammonia_uptake,phosphate_uptake,EX_nh4_e_flux,EX_pi_e_flux,Biomass_Ecoli_core_flux
6.74,18.32,4.08,3.94,-3.135874928546058,-2.115599893567047,0.5750944337855888
6.85,11.05,4.92,2.89,-2.6312244705363788,-1.775140379211087,0.48254556751327465
2.11,7.39,3.5,4.63,-0.821664209117842,-0.5543310090378741,0.15068665806885312
1.87,2.15,4.42,4.58,-0.21677185379001557,-0.1462438781061673,0.03975422788109148
2.84,9.49,3.33,1.72,-1.1865397653127863,-0.8004921938556531,0.21760192292267952
8.78,2.78,0.29,1.12,-0.29,-0.19564682365021713,0.053183685446009966
2.93,2.91,0.42,3.8,-0.42,-0.283350572183098,0.07702464788732397
1.73,22.86,1.9,3.39,-0.6317289880848568,-0.4261923100916516,0.11585405444631328
2.33,6.08,2.92,2.85,-0.8775847776882806,-0.5920574973741765,0.1609420440302745
7.71,18.97,3.39,2.3,-3.39,-2.287043904049336,0.6216989436619716
8.92,15.6,4.95,4.11,-3.7189567282701472,-2.5089726592369552,0.6820269821504821
0.54,8.08,2.9,3.64,-0.030698528162072233,-0.020710584571191487,0.005629865053196986
5.55,19.67,1.49,1.0,-1.49,-1.0,0.27183515915948653
0.63,14.38,3.47,1.7,-0.0763119072708119,-0.05148338711802008,0.013994994731296199
6.17,1.4,0.59,3.54,-0.59,-0.39804008949530106,0.10820129107981265
3.74,16.82,4.18,4.28,-1.6363863414435404,-1.1039785860967553,0.3001001946602737
1.8,12.21,3.7,3.89,-0.6667170551172485,-0.44979680726595755,0.12227058669257056
7.87,5.78,1.04,2.99,-1.04,-0.7016299882629201,0.19072769953051733
7.44,8.05,0.61,3.61,-0.61,-0.4115329738849792,0.1118691314553991
3.07,4.24,0.82,1.64,-0.7997522889146637,-0.5395482587350321,0.14666818678746035
5.97,9.02,0.2,0.57,-0.2,-0.13492884389673188,0.03667840375586861
2.98,16.53,0.58,2.85,-0.58,-0.39129364730047145,0.10636737089201882
1.29,5.37,0.94,0.43,-0.4108100207348994,-0.27715060579472506,0.07533927903735688
6.75,11.64,4.17,0.58,-0.859712398401625,-0.58,0.15766439231250462
1.53,7.73,3.85,1.6,-0.5317630822780226,-0.35875088959363266,0.09752110517129232
4.14,7.61,0.49,4.7,-0.49,-0.3305756675469597,0.08986208920187798
5.53,19.72,3.33,2.62,-2.531081198414709,-1.7075792995540262,0.46418009067171195
0.99,16.1,0.86,2.13,-0.25876542370576866,-0.17457459730530622,0.04745551344369292
6.33,19.58,3.46,3.39,-2.930944821642046,-1.9773449815461106,0.5375118877717956
1.58,8.72,0.31,3.63,-0.31,-0.2091397080399083,0.05685152582159629
9.53,6.68,0.53,2.43,-0.53,-0.35756143632630566,0.09719776995305172
8.58,13.84,0.33,4.87,-0.33,-0.22263259242958167,0.06051936619718312
8.3,3.38,4.62,2.31,-1.535250586891185,-1.0357479339048956,0.2815527044621452
3.78,11.58,4.19,3.33,-1.656379522604912,-1.1174668701963535,0.30376678451527894
0.69,23.94,0.82,3.75,-0.10672082667663756,-0.07199858881590343,0.0195717478500289
6.4,4.77,0.94,4.36,-0.94,-0.6341655663145489,0.17238849765258274
4.25,16.4,2.57,3.66,-1.891299401250974,-1.275954208366703,0.3468492153115786
4.84,7.26,1.88,4.31,-1.6485292750079956,-1.1121707460335741,0.30232711176056265
4.73,5.41,4.68,4.0,-1.3012217817422476,-0.877861753318518,0.23863368943336413
0.65,24.97,3.51,0.89,-0.08644821373942038,-0.05832178768398033,0.015853912437540467
2.45,17.34,3.92,1.27,-0.9916062489894608,-0.6689814238845175,0.18185267183638887
2.64,7.75,3.03,0.94,-1.086573859505952,-0.7330507733576563,0.1992689736476585
1.13,17.0,3.92,2.55,-0.32971956898602994,-0.2224434012670454,0.06046793738740281
3.7,10.86,2.0,4.8,-1.616393160282175,-1.090490301997145,0.29643360480526987
7.7,5.28,1.98,2.77,-1.80446325157629,-1.2173707019464537,0.33092415851971374
6.17,11.76,4.07,3.86,-2.5498635997047496,-1.7202507380123504,0.4676246331618163
5.1,21.38,3.78,3.92,-2.316154500930014,-1.562580245483275,0.424764249730417
9.57,6.74,1.41,4.46,-1.41,-0.9512483494718356,0.25858274647887386
7.75,23.17,0.41,3.18,-0.41,-0.2766041299882539,0.07519072769953113
1.53,12.65,0.86,0.73,-0.5317630822780223,-0.3587508895936339,0.09752110517129225
3.3,4.31,4.71,1.67,-0.8529115991084016,-0.5754118800689736,0.15641718000080657
3.41,21.01,3.27,3.58,-1.4714425968622646,-0.9927002422750199,0.26985082835648944
6.4,23.66,1.11,4.95,-1.11,-0.7488550836267349,0.20356514084507066
8.33,14.77,3.35,3.28,-3.35,-2.2600581352699662,0.6143632629107982
0.68,5.53,4.81,2.72,-0.10165267344233098,-0.06857938853291792,0.018642288996906353
3.85,19.07,2.67,0.16,-2.2933556238163804,-0.16,0.043493625465518486
7.39,18.33,0.91,4.79,-0.91,-0.6139262397300383,0.16688673708920165
2.32,11.5,0.66,3.06,-0.66,-0.44526518485915406,0.12103873239436624
3.82,8.89,4.15,0.15,-0.22233941337972307,-0.15,0.040775273873922234
8.0,14.33,4.93,2.99,-3.329676253983385,-2.2463468375015894,0.6106360500996525
3.52,15.49,2.5,4.84,-1.526423845056024,-1.0297930235489263,0.2799339504577509
9.5,24.6,4.35,4.56,-4.35,-2.9347023547535502,0.7977552816901415
2.25,20.79,3.57,4.82,-0.8916403431826259,-0.6015400033865048,0.16351972256136774
5.76,2.22,3.03,3.46,-0.8856982634444999,-0.5975312136394384,0.16242999256244522
2.28,9.91,3.03,1.93,-0.9066352290536491,-0.6116562164612072,0.1662696649526204
3.81,3.41,4.71,3.78,-0.7838044958565413,-0.5287891723348469,0.1437434888234561
3.76,15.21,2.32,3.91,-1.6463829320242251,-1.1107227281465506,0.3019334895877761
4.31,3.93,4.88,1.29,-0.9645461505152494,-0.6507254848702164,0.1768900657488354
7.21,3.66,1.71,2.27,-1.4091752289000228,-0.9506919224168314,0.25843149004181765
2.0,11.3,0.87,2.84,-0.7666829609240797,-0.5172382277639828,0.1406035359675907
6.67,1.65,4.37,1.01,-0.924955261142349,-0.6240157202105745,0.16962941262146985
2.33,16.57,2.4,2.55,-0.9316267055053603,-0.6285165715857154,0.1708529022713764
1.37,20.16,3.12,0.76,-0.4513552466093336,-0.30450420805856715,0.08277494986233382
3.8,20.28,2.88,0.63,-0.9338255361948578,-0.63,0.1712561502704772
3.79,6.14,2.64,4.23,-1.250593077808721,-0.8437053908698102,0.22934878921081303
4.42,10.89,4.54,2.92,-1.9762704211867808,-1.3332794157900008,0.3624322221953457
5.71,6.62,3.08,2.92,-1.6892847461565252,-1.1396661890562492,0.3098013398907954
4.03,24.77,4.42,3.77,-1.781336904863453,-1.2017686458188495,0.3266829711090545
5.42,11.61,1.01,1.6,-1.01,-0.6813906616783914,0.18522593896713627
7.76,11.4,4.42,0.82,-4.42,-0.82,0.2229048305107754
5.13,16.21,2.63,4.46,-2.331149386801042,-1.5726964585579684,0.4275141921216697
9.9,2.98,0.74,0.74,-0.74,-0.49923672241781475,0.13571009389671398
6.84,9.38,3.69,2.09,-2.378583801668646,-1.6046978123530025,0.43621328522385694
6.31,19.27,2.79,2.74,-2.79,-1.882257372359114,0.5116637323943662
0.97,10.33,2.77,2.36,-0.24862911723715975,-0.1677361967393511,0.04559659573744862
9.02,22.67,4.13,1.94,-2.875589746377798,-1.94,0.5273602087694026
7.2,9.94,1.24,1.78,-1.24,-0.8365588321596271,0.22740610328638497
0.8,8.36,2.36,4.78,-0.16247051225398546,-0.10960979192868499,0.02979579523437231
3.2,22.57,1.22,1.04,-1.22,-0.8230659477699491,0.22373826291079812
5.24,16.85,0.32,1.18,-0.32,-0.21588615023474111,0.05868544600938969
4.61,8.34,3.59,2.6,-1.7312480685679421,-1.167976501951447,0.31749707830251295
1.69,22.37,1.54,3.68,-0.611735806923489,-0.412704025992054,0.11218746459130911
7.82,24.08,2.54,3.12,-2.54,-1.7135963174882427,0.465815727699531
3.42,16.99,2.37,2.24,-1.4764408921526064,-0.9960723132999206,0.2707674758202409
8.57,1.35,4.42,4.28,-1.1816356307051947,-0.7971836477910619,0.2167025437766271
5.11,12.31,1.87,4.97,-1.87,-1.2615846904342607,0.3429430751173701
1.2,14.8,3.44,4.68,-0.3651966416261601,-0.24637780324790226,0.06697414935925763
7.82,16.13,0.67,1.93,-0.67,-0.45201162705399633,0.12287265258215953
1.47,22.04,3.77,3.81,-0.5017733105359727,-0.3385184634442279,0.09202122038878614
6.56,12.73,0.83,1.72,-0.83,-0.5599547021713601,0.15221537558685536
1.46,18.15,0.89,3.54,-0.49677501524562956,-0.33514639241932465,0.0911045729250348
6.95,11.54,0.76,1.64,-0.76,-0.5127296068074937,0.1393779342723006
3.27,17.54,0.66,4.16,-0.66,-0.44526518485915295,0.1210387323943664
7.63,4.74,3.62,3.38,-1.6909196816084167,-1.1407691888081113,0.3101011740038911
7.51,4.8,0.87,1.26,-0.87,-0.586940470950685,0.15955105633802802
3.72,19.86,3.72,4.63,-1.6263897508628593,-1.0972344440469441,0.2982668997327728
3.41,13.72,0.6,3.25,-0.6,-0.4047865316901409,0.11003521126760567
3.32,15.85,4.19,0.94,-1.4495346376243081,-0.94,0.2555250496099178
9.32,13.31,4.62,1.12,-4.62,-1.12,0.3044553782586218
6.09,10.16,3.89,3.07,-2.3295633956067676,-1.5716264787666103,0.4272233339947854
5.0,22.83,1.95,1.18,-1.7490700519205067,-1.18,0.3207654878081919
6.12,15.64,2.25,2.48,-2.25,-1.517949493838025,0.4126320422535214
9.6,18.34,0.64,1.14,-0.64,-0.43177230046947646,0.11737089201877939
9.76,18.19,4.58,1.59,-4.58,-1.59,0.43221790306358276
7.44,17.88,1.54,2.8,-1.54,-1.0389520980046956,0.28242370892018764
6.31,12.08,4.15,4.18,-2.624965942010871,-1.7709180991188742,0.4813978033323929
8.52,20.11,2.49,1.97,-2.49,-1.6798641065140836,0.4566461267605636
8.33,12.31,1.31,2.59,-1.31,-0.8837839275234862,0.24024354460093908
1.5,17.32,1.75,1.38,-0.5167681964069953,-0.3486346765189265,0.09477116278003933
9.57,19.44,3.96,3.16,-3.96,-2.671591109154935,0.7262323943661978
8.41,19.0,3.03,4.81,-3.03,-2.044171985035205,0.5556778169014086
2.0,23.59,2.07,2.69,-0.7666829609240824,-0.51723822776398,0.1406035359675914
1.32,13.55,3.09,4.99,-0.4260144804378124,-0.28740820664366784,0.07812765559672326
9.75,24.16,1.81,4.96,-1.81,-1.2211060372652613,0.33193955399061004
4.61,21.31,1.16,2.58,-1.16,-0.7825872946009381,0.21273474178403762
9.66,23.68,3.45,4.01,-3.45,-2.3275225572183116,0.6327024647887325
1.85,18.07,3.13,0.55,-0.6917085315689583,-0.4666571623904658,0.12685382401132603
1.22,2.8,3.65,0.79,-0.18914663988210179,-0.1276066872311992,0.034687984133307995
4.73,8.99,2.8,3.56,-1.8426498763220305,-1.2431330875927535,0.33792728072220374
6.88,12.94,2.38,2.05,-2.38,-1.6056532423708634,0.4364730046948364
8.63,8.34,1.37,3.74,-1.37,-0.9242625806924647,0.2512470657276996
3.66,21.19,1.71,3.54,-1.5963999791208077,-1.0770020178975421,0.2927670149502656
0.55,9.7,1.78,4.1,-0.03576668139637676,-0.024129784854174555,0.006559323906319098
9.67,11.58,4.14,3.53,-3.2698882359169716,-2.206011196718705,0.599671404767637
9.68,20.3,0.48,3.6,-0.48,-0.3238292253521124,0.08802816901408365
5.4,0.51,1.33,4.62,-0.49025950586503503,-0.33075074167871904,0.08990968050635181
9.27,19.99,4.91,4.05,-4.356074932167148,-2.9388007726238556,0.7988693757642197
2.27,12.64,4.25,4.32,-0.9016369337633087,-0.6082841454363057,0.1653530174888698
6.2,23.21,2.55,4.46,-2.55,-1.7203427596831167,0.46764964788732416
4.6,7.0,4.59,2.0,-1.5599304246850987,-1.0523980438103542,0.28607878973831774
5.08,8.29,3.35,4.98,-1.8426498763220323,-1.2431330875927618,0.33792728072220385
1.77,18.96,0.35,2.81,-0.35,-0.23612547681924886,0.06418720657276998
3.02,3.43,3.88,1.17,-0.6473622663592846,-0.43673921091107276,0.11872107290919984
2.31,6.95,2.98,3.33,-0.9216301149246765,-0.6217724295359124,0.16901960734387408
8.85,19.71,3.17,1.76,-2.6087824503220776,-1.76,0.47842988012068677
7.04,21.11,3.01,3.94,-3.01,-2.0306791006455547,0.5520099765258214
7.52,14.34,1.63,3.75,-1.63,-1.099670077758217,0.2989289906103287
2.15,19.51,4.04,4.13,-0.841657390279208,-0.5678192931374934,0.15435324792385716
4.78,4.89,0.59,3.74,-0.59,-0.3980400894953015,0.10820129107981227
8.87,16.31,0.81,4.68,-0.81,-0.546461817781698,0.14854753521126762
9.89,10.89,3.01,3.91,-3.01,-2.0306791006455547,0.5520099765258216
7.39,24.2,0.66,2.95,-0.66,-0.4452651848591587,0.12103873239436624
6.95,22.26,4.38,4.89,-3.2408391296432337,-2.1864133850899745,0.5943440305243608
5.17,20.79,2.19,2.17,-2.19,-1.4774708406690256,0.40162852112676084
2.61,20.47,4.93,1.36,-1.0715789736349266,-0.7229345602829397,0.19651903125640532
0.66,20.41,3.14,4.8,-0.09151636697372471,-0.06174098796695832,0.016783371290662544
2.6,1.87,2.51,0.52,-0.29216265594359186,-0.1971058469813141,0.05358029928542984
2.69,3.24,1.2,0.62,-0.5552194620234745,-0.3745756005989072,0.10182281800606553
9.54,7.04,2.28,4.5,-2.28,-1.5381888204225391,0.41813380281690143
6.81,15.49,3.56,4.16,-3.1708629955784504,-2.1392043907413534,0.5815109660318463
8.79,16.1,4.46,2.72,-3.7489976651925976,-2.5292396036795726,0.6875362502187129
2.85,22.01,2.75,4.54,-1.1915380606031285,-0.803864264880559,0.21851857038643083
0.5,10.0,4.74,1.32,-0.010425915224854688,-0.007033783439275246,0.0019120296407083865
9.42,23.85,4.42,2.86,-4.23927148177345,-2.86,0.777448555196129
6.5,21.75,3.9,3.19,-3.015915841577854,-2.03467018896943,0.5530948946555635
9.82,17.17,4.88,0.38,-4.88,-0.38,0.10329736048061075
1.48,11.34,1.99,3.94,-0.5067716058263138,-0.34189053446912265,0.09293786785253691
1.69,24.4,1.64,2.2,-0.6117358069234894,-0.41270402599205064,0.11218746459130899
2.82,14.53,0.39,0.83,-0.39,-0.26311124559859933,0.07152288732394377
7.48,4.74,1.25,3.99,-1.25,-0.8433052743544602,0.2292400234741785
1.02,10.99,0.21,1.8,-0.21,-0.14167528609154953,0.038512323943661976
7.02,2.34,4.45,4.56,-1.11852245748327,-0.7546047103036478,0.2051280915278885
1.14,24.77,1.56,0.51,-0.3347877222203323,-0.2258626015500215,0.06139739624052495
8.38,17.94,1.82,3.7,-1.82,-1.2278524794600898,0.33377347417840403
9.41,2.42,1.6,2.37,-1.5311738986687153,-1.0329976197609694,0.2808050723790925
5.03,13.6,1.57,3.37,-1.57,-1.0591914245892038,0.2879254694835691
6.49,14.49,0.66,2.44,-0.66,-0.4452651848591564,0.12103873239436623
3.63,12.33,4.62,2.45,-1.5814050932497827,-1.066885804822839,0.2900170725590125
5.18,6.32,2.38,2.86,-1.5422106546205219,-1.040443503365735,0.2828291253338688
10.0,16.14,3.5,2.51,-3.5,-2.3612547681925085,0.6418720657276997
3.61,20.34,2.53,4.97,-1.5714085026691005,-1.0601416627730433,0.2881837776315107
4.63,1.79,3.44,0.33,-0.4891467094354311,-0.33,0.08970560252263654
2.58,8.91,3.72,2.52,-1.0565840877639077,-0.7128183472082461,0.1937690888651499
5.05,17.75,1.17,3.83,-1.17,-0.7893337367957934,0.2145686619718309
7.24,22.61,0.27,2.29,-0.27,-0.1821539392605639,0.04951584507042256
6.82,2.47,2.11,4.72,-1.1108220463963874,-0.7494096724762329,0.20371589759323427
4.42,24.64,0.38,3.62,-0.38,-0.2563648034037512,0.06968896713615032
5.85,12.56,4.86,0.74,-1.096874439339987,-0.74,0.20115801777802
8.97,17.31,1.37,4.52,-1.37,-0.9242625806924956,0.2512470657276998
4.35,20.37,2.01,4.27,-1.9412823541543853,-1.309674918615707,0.3560156899490878
6.4,3.61,3.28,1.04,-1.2648302681340948,-0.8533104290244892,0.2319597762863291
4.18,4.34,0.21,1.14,-0.21,-0.14167528609153726,0.03851232394366188
5.41,12.09,2.56,1.31,-1.9417642101829513,-1.31,0.3561040584989274
6.88,17.64,1.85,4.42,-1.85,-1.248091806044605,0.339275234741784
6.48,17.85,1.46,0.1,-1.46,-0.1,0.02718351591594769
8.67,20.58,0.7,1.93,-0.7,-0.4722509536384976,0.12837441314553996
6.65,16.34,4.32,0.79,-2.377171509863085,-0.79,0.2147497757359941
4.36,2.52,2.01,0.17,-2.01,-0.17,0.046211977057111234
8.99,13.22,4.26,0.39,-4.26,-0.39,0.106015712072193
2.35,6.56,1.99,4.03,-0.9416232960860444,-0.635260713635511,0.17268619719887837
3.93,5.2,0.42,0.49,-0.42,-0.2833505721831019,0.07702464788732416
7.62,11.18,3.66,3.44,-2.8357538693347855,-1.9131249558248775,0.5200546268586389
1.44,3.66,3.8,3.63,-0.35186838154538025,-0.23738596962863243,0.06452985283622732
3.84,2.03,0.16,1.51,-0.16,-0.107943075117361,0.02934272300469495
1.13,22.42,2.97,4.68,-0.32971956898602967,-0.22244340126703857,0.06046793738740276
3.52,16.96,1.1,3.13,-1.1,-0.7421086414319237,0.20173122065727714
9.28,8.41,1.71,2.06,-1.71,-1.1536416153169062,0.3136003521126762
7.09,14.19,4.63,0.22,-4.63,-0.22,0.059803735015084084
7.11,8.33,0.98,2.6,-0.98,-0.6611513350938996,0.17972417840375587
5.1,3.51,1.09,2.1,-1.0292882819470108,-0.6944033895977265,0.18876325593218365
4.15,8.01,0.83,0.12,-0.1778715307037889,-0.12,0.03262021909913957
9.71,23.59,2.47,4.98,-2.47,-1.6663712221244007,0.452978286384977
6.77,1.81,0.68,4.59,-0.68,-0.45875806924882473,0.12470657276995309
6.34,21.1,4.5,2.29,-2.9359431169323873,-1.9807170525709983,0.5384285352355466
0.58,4.79,0.43,1.02,-0.05097114109928972,-0.03438738570311736,0.009347700465685472
4.16,3.04,0.92,2.28,-0.7802605418436276,-0.5263982642459225,0.1430935559425666
3.47,11.74,2.2,3.26,-1.5014323686043136,-1.0129326684244284,0.2753507131389958
9.38,2.79,0.59,4.28,-0.59,-0.3980400894953097,0.10820129107981231
5.11,19.18,1.16,4.16,-1.16,-0.7825872946009105,0.21273474178403762
9.25,15.92,0.62,4.49,-0.62,-0.41827941607981045,0.11370305164319254
7.95,18.8,0.28,4.01,-0.28,-0.18890038145536855,0.051349765258216
1.47,5.64,2.93,1.4,-0.501773310535971,-0.3385184634442263,0.09202122038878575
6.65,15.24,0.63,3.31,-0.63,-0.42502585827463335,0.11553697183098616
9.25,4.11,3.03,1.78,-1.8363215615431343,-1.2388637266081122,0.33676671829943056
4.65,7.25,1.84,0.24,-0.35574306140756917,-0.24,0.06524043819827782
9.82,15.66,2.55,1.98,-2.55,-1.720342759683102,0.46764964788732394
5.44,9.56,1.86,2.37,-1.86,-1.2548382482394382,0.34110915492957755
2.83,4.58,2.83,4.23,-0.8149994924331723,-0.5498346964520832,0.14946440222145915
8.3,14.94,4.65,2.28,-3.379559083371519,-2.28,0.6197841628835682
9.83,7.48,1.28,3.23,-1.28,-0.8635446009389689,0.23474178403755883
3.84,15.7,1.59,3.13,-1.59,-1.0726843089788731,0.29159330985915505
2.83,1.37,4.57,4.43,-0.23222024022803026,-0.15666604271692894,0.04258733865684304
9.71,17.94,3.45,2.84,-3.45,-2.3275225572182885,0.6327024647887323
1.35,4.81,1.52,4.46,-0.4412189401407252,-0.29766580749260646,0.08091603215608963
1.81,23.08,2.66,3.61,-0.6717153504075899,-0.4531688782908581,0.12318723415632155
1.19,6.8,4.8,1.4,-0.36012848839185585,-0.24295860296491725,0.06604469050613555
3.04,5.02,0.73,1.24,-0.73,-0.49249028022300684,0.1338761737089202
6.46,11.44,2.81,0.7,-2.81,-0.7,0.19028461141163708
8.04,19.62,0.21,1.98,-0.21,-0.1416752860915598,0.038512323943661955
0.78,19.82,3.71,4.52,-0.15233420578537665,-0.10277139136272356,0.027936877528128106
2.44,11.46,1.0,1.92,-0.9866079536991182,-0.6656093528596255,0.18093602437263767
5.27,1.43,3.6,2.76,-0.6492503465413143,-0.4380129932918054,0.11906733174540002
8.31,6.87,4.53,4.99,-2.19429819299703,-1.4803705917286518,0.4024167754175893
9.2,19.47,4.08,2.91,-4.08,-2.7525484154929707,0.7482394366197186
1.98,16.96,3.59,4.93,-0.7566863703433968,-0.5104940857141739,0.1387702410400893
5.46,6.86,3.45,4.9,-1.6875127691500689,-1.1384707350117935,0.3094763734503501
1.85,8.22,2.76,0.93,-0.6917085315689562,-0.46665716239045485,0.1268538240113256
4.35,19.08,4.77,4.93,-1.9412823541543884,-1.309674918615717,0.3560156899490879
4.28,23.76,0.27,3.75,-0.27,-0.18215393926055745,0.049515845070422906
6.46,6.31,2.59,0.73,-2.59,-0.73,0.19843966618642386
8.73,9.01,3.17,0.88,-3.17,-0.88,0.2392149400603485
2.14,24.8,3.79,4.81,-0.836659094988867,-0.5644472221125902,0.1534366004601062
3.03,4.2,2.57,2.52,-0.7855764728630004,-0.5299846263793125,0.14406845526390133
1.83,18.36,1.87,1.01,-0.6817119409882731,-0.45991302034065445,0.1250205290838237
3.39,14.14,3.66,2.46,-1.4614460062815817,-0.9859561002252184,0.2680175334289873
5.3,3.56,4.58,4.65,-1.072319990961959,-0.7234344833391472,0.19665492791996023
6.87,0.54,2.73,3.18,-0.740296383509785,-0.4994366758394546,0.13576444826690628
9.95,24.9,4.3,0.41,-0.607727729904659,-0.41,0.1114524152554024
9.54,15.36,4.02,2.1,-3.112751787316154,-2.1,0.5708538342349168
3.26,11.63,0.82,1.85,-0.82,-0.5532082599765226,0.15038145539906106
8.59,1.04,0.84,0.71,-0.84,-0.5667011443662029,0.1540492957746479
4.09,24.92,0.95,0.81,-0.95,-0.6409120085093863,0.1742224178403756
9.16,22.06,0.26,3.78,-0.26,-0.1754074970657291,0.04768192488262913
6.59,19.22,2.52,4.96,-2.52,-1.7001034330985947,0.4621478873239438
0.53,5.94,2.04,2.3,-0.025630374927768096,-0.017291384288215913,0.004700406200074782
9.22,14.04,0.32,2.1,-0.32,-0.21588615023474766,0.058685446009389866
4.22,24.14,3.04,3.21,-1.876304515379942,-1.2658379952919974,0.34409927292032466
7.16,19.27,3.21,1.26,-3.21,-1.26,0.3425123005409515
8.75,18.33,3.74,4.98,-3.74,-2.5231693808685502,0.6858861502347423
8.05,20.75,4.76,0.84,-4.76,-0.84,0.22834153369396828
5.03,14.56,1.71,4.21,-1.71,-1.1536416153169293,0.3136003521126761
7.65,18.05,4.99,1.37,-4.602073498186262,-1.37,0.3724141680484938
7.38,13.83,1.63,0.89,-1.63,-0.89,0.24193329165194738
8.97,14.93,4.14,2.77,-3.6476095030793205,-2.460838666185802,0.6689424704884324
2.28,8.5,1.97,4.87,-0.9066352290536522,-0.6116562164611918,0.16626966495262097
4.82,24.1,2.04,0.23,-0.34092043384889736,-0.23,0.06252208660667882
2.32,23.64,0.17,2.78,-0.17,-0.11468951731221642,0.031176643192488345
0.85,7.23,0.53,4.31,-0.18781127842550743,-0.12670579334358975,0.03444308949998302
5.95,22.56,3.47,4.86,-2.741009600609062,-1.84920628259987,0.502679284149256
5.15,16.0,2.92,2.47,-2.341145977381726,-1.579440600607779,0.4293474870491722
8.47,16.15,4.03,3.95,-3.6751470285915695,-2.4794166985915207,0.6739926328843109
1.99,16.29,1.08,2.96,-0.7616846656337376,-0.5138661567390644,0.13968688850384048
6.81,24.93,0.25,0.55,-0.25,-0.16866105487089478,0.04584800469483601
0.86,10.02,4.13,4.24,-0.1928794316598122,-0.13012499362656935,0.035372548353105195
7.4,22.43,1.68,0.53,-1.68,-0.53,0.14407263435452433
0.68,21.32,3.68,3.52,-0.10165267344233336,-0.06857938853292023,0.01864228899690684
3.46,9.56,4.79,0.41,-0.6077277299045898,-0.41,0.1114524152553899
7.76,7.81,0.29,3.74,-0.29,-0.19564682365023386,0.0531836854460093
3.38,18.08,3.57,2.72,-1.4564477109912382,-0.9825840292003132,0.26710088596523596
7.8,14.57,1.5,3.7,-1.5,-1.0119663292253567,0.2750880281690142
5.93,0.42,4.52,2.77,-0.5606201248157924,-0.3782191265331275,0.10281325645829605
